Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played,Year
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,100 Thieves,fade,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,G2 Esports,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,G2 Esports,raze,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,G2 Esports,gekko,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,G2 Esports,skye,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,G2 Esports,brimstone,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,LOUD,viper,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,LOUD,raze,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,LOUD,kayo,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,LOUD,brimstone,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Bind,LOUD,breach,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,KRÜ Esports,killjoy,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,KRÜ Esports,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,KRÜ Esports,jett,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,KRÜ Esports,sova,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,KRÜ Esports,kayo,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,LEVIATÁN,killjoy,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,LEVIATÁN,omen,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,LEVIATÁN,jett,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,LEVIATÁN,sova,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Ascent,LEVIATÁN,kayo,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,KRÜ Esports,viper,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,KRÜ Esports,jett,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,KRÜ Esports,sova,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,KRÜ Esports,kayo,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,KRÜ Esports,cypher,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,LEVIATÁN,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,LEVIATÁN,jett,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,LEVIATÁN,sova,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,LEVIATÁN,kayo,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Breeze,LEVIATÁN,cypher,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,KRÜ Esports,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,KRÜ Esports,raze,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,KRÜ Esports,killjoy,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,KRÜ Esports,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,KRÜ Esports,fade,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,LEVIATÁN,viper,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,LEVIATÁN,raze,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,LEVIATÁN,killjoy,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,LEVIATÁN,omen,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Lotus,LEVIATÁN,fade,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,Cloud9,viper,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,Cloud9,raze,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,Cloud9,omen,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,Cloud9,skye,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,Cloud9,cypher,1,0,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,MIBR,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,MIBR,raze,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,MIBR,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,MIBR,skye,0,1,1,2024
Champions Tour 2024: Americas Stage 1,Regular Season,Week 5,Sunset,MIBR,cypher,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,viper,5,2,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,omen,1,0,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,killjoy,5,2,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,sova,5,2,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,gekko,5,2,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,G2 Esports,harbor,4,2,7,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LEVIATÁN,viper,4,2,6,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LEVIATÁN,killjoy,4,2,6,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LEVIATÁN,sova,4,2,6,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LEVIATÁN,jett,4,2,6,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LEVIATÁN,harbor,4,2,6,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,100 Thieves,viper,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,100 Thieves,killjoy,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,100 Thieves,sova,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,100 Thieves,gekko,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,100 Thieves,jett,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,viper,1,3,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,killjoy,1,3,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,gekko,1,3,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,kayo,1,3,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,reyna,1,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,KRÜ Esports,jett,0,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Cloud9,viper,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Cloud9,killjoy,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Cloud9,sova,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Cloud9,jett,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Cloud9,sage,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LOUD,viper,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LOUD,killjoy,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LOUD,sova,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LOUD,jett,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,LOUD,harbor,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Evil Geniuses,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Evil Geniuses,killjoy,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Evil Geniuses,sova,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Evil Geniuses,jett,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Evil Geniuses,harbor,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Sentinels,viper,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Sentinels,killjoy,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Sentinels,gekko,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Sentinels,jett,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,Sentinels,kayo,2,2,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,viper,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,omen,1,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,killjoy,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,gekko,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,kayo,1,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,sova,0,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,FURIA,reyna,0,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,viper,0,3,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,killjoy,0,3,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,sova,0,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,jett,0,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,harbor,0,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,gekko,0,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,kayo,0,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Icebox,MIBR,sage,0,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,G2 Esports,raze,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,G2 Esports,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,G2 Esports,gekko,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,G2 Esports,cypher,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,G2 Esports,breach,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,omen,3,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,sova,0,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,cypher,3,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,breach,3,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,phoenix,0,1,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,raze,3,0,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LEVIATÁN,gekko,3,0,4,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,100 Thieves,raze,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,100 Thieves,omen,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,100 Thieves,sova,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,100 Thieves,gekko,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,100 Thieves,cypher,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,KRÜ Esports,raze,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,KRÜ Esports,omen,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,KRÜ Esports,gekko,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,KRÜ Esports,cypher,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,KRÜ Esports,breach,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Cloud9,viper,3,0,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Cloud9,raze,3,0,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Cloud9,omen,3,0,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Cloud9,cypher,3,0,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Cloud9,skye,3,0,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,NRG Esports,raze,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,NRG Esports,omen,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,NRG Esports,gekko,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,NRG Esports,cypher,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,NRG Esports,kayo,1,2,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LOUD,viper,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LOUD,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LOUD,sova,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LOUD,breach,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,LOUD,phoenix,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Evil Geniuses,raze,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Evil Geniuses,omen,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Evil Geniuses,cypher,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Evil Geniuses,fade,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Evil Geniuses,breach,2,1,3,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Sentinels,raze,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Sentinels,omen,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Sentinels,gekko,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Sentinels,cypher,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,Sentinels,kayo,0,1,1,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,MIBR,viper,0,2,2,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,MIBR,raze,0,2,2,2024
Champions Tour 2024: Americas Stage 1,All Stages,All Match Types,Sunset,MIBR,omen,0,2,2,2024
